Control,Input,SWNOutput,SWNDrain,SWPOutput,SWPDrain
19,72,46.72078400000001,6.8868040000000015,32.202472,6.8868040000000015
19,73,47.33765600000001,6.918476000000001,32.94968800000001,6.918476000000001
19,74,47.954528,6.950148,33.696904,6.950148
19,75,48.571400000000004,6.981820000000001,34.44412,6.981820000000001
19,76,49.18828800000001,7.013504000000001,35.19133600000001,7.013504000000001
19,77,49.805176,7.045188000000001,35.93855200000001,7.045188000000001
19,78,50.422064000000006,7.076872000000002,36.68576800000001,7.076872000000002
19,79,51.038952,7.108556000000001,37.432984000000005,7.108556000000001
19,80,51.655840000000005,7.14024,38.1802,7.14024
20,0,3.5056,1.6133,0.193,1.6133
20,1,4.3366,1.8437999999999999,0.24766000000000002,1.8437999999999999
20,2,5.1676,2.0743,0.30232000000000003,2.0743
20,3,5.998600000000001,2.3048,0.35698,2.3048
20,4,6.829599999999999,2.5353,0.41164000000000006,2.5353
20,5,7.6606,2.7658,0.4663,2.7658
20,6,8.49162,2.99628,0.5209400000000001,2.99628
20,7,9.32264,3.2267600000000005,0.57558,3.2267600000000005
20,8,10.15366,3.4572400000000005,0.6302200000000001,3.4572400000000005
20,9,10.98468,3.6877200000000006,0.68486,3.6877200000000006
20,10,11.8157,3.9182,0.7395,3.9182
20,11,12.38712,4.00994,0.88788,4.00994
20,12,12.958540000000001,4.10168,1.0362600000000002,4.10168
20,13,13.529960000000003,4.193420000000001,1.1846400000000001,4.193420000000001
20,14,14.10138,4.28516,1.33302,4.28516
20,15,14.6728,4.3769,1.4814,4.3769
20,16,15.244200000000001,4.4686200000000005,1.6298000000000001,4.4686200000000005
20,17,15.815600000000003,4.56034,1.7782,4.56034
20,18,16.387,4.6520600000000005,1.9266,4.6520600000000005
20,19,16.9584,4.74378,2.0749999999999997,4.74378
20,20,17.5298,4.8355,2.2234,4.8355
20,21,18.088680000000004,4.898759999999999,2.5568,4.898759999999999
20,22,18.647560000000002,4.962020000000001,2.8902,4.962020000000001
20,23,19.206440000000004,5.02528,3.2236000000000002,5.02528
20,24,19.765320000000003,5.08854,3.5570000000000004,5.08854
20,25,20.3242,5.1518,3.8904,5.1518
20,26,20.88308,5.21508,4.223800000000001,5.21508
20,27,21.44196,5.278360000000001,4.5572,5.278360000000001
20,28,22.000840000000004,5.34164,4.890600000000001,5.34164
20,29,22.559720000000002,5.404920000000001,5.224,5.404920000000001
20,30,23.1186,5.4682,5.5574,5.4682
20,31,23.683940000000003,5.516800000000001,6.118740000000001,5.516800000000001
20,32,24.249280000000006,5.5654,6.680080000000001,5.5654
20,33,24.814620000000005,5.614000000000001,7.2414200000000015,5.614000000000001
20,34,25.379960000000004,5.662599999999999,7.802760000000001,5.662599999999999
20,35,25.9453,5.7112,8.3641,5.7112
20,36,26.510640000000002,5.7598199999999995,8.925440000000002,5.7598199999999995
20,37,27.07598,5.808440000000001,9.486780000000001,5.808440000000001
20,38,27.64132,5.857060000000001,10.04812,5.857060000000001
20,39,28.206660000000003,5.90568,10.60946,5.90568
20,40,28.772,5.9543,11.1708,5.9543
20,41,29.34944,5.995,11.52532,5.995
20,42,29.92688,6.0357,11.879840000000002,6.0357
20,43,30.504320000000003,6.0764000000000005,12.234360000000002,6.0764000000000005
20,44,31.08176,6.1171,12.58888,6.1171
20,45,31.6592,6.1578,12.9434,6.1578
20,46,32.23662,6.19848,13.297920000000001,6.19848
20,47,32.814040000000006,6.23916,13.652440000000002,6.23916
20,48,33.39146,6.27984,14.006960000000001,6.27984
20,49,33.96888,6.32052,14.36148,6.32052
20,50,34.5463,6.3612,14.716,6.3612
20,51,35.1375,6.398300000000001,15.41362,6.398300000000001
20,52,35.7287,6.435400000000001,16.111240000000002,6.435400000000001
20,53,36.319900000000004,6.472500000000001,16.808860000000003,6.472500000000001
20,54,36.911100000000005,6.509600000000001,17.50648,6.509600000000001
20,55,37.5023,6.5467,18.2041,6.5467
20,56,38.09352,6.583800000000001,18.90172,6.583800000000001
20,57,38.684740000000005,6.620900000000001,19.599340000000005,6.620900000000001
20,58,39.27596,6.658,20.296960000000002,6.658
20,59,39.867180000000005,6.6951,20.994580000000003,6.6951
20,60,40.4584,6.7322,21.6922,6.7322
20,61,41.08028,6.7485,22.5389,6.7485
20,62,41.70216,6.7648,23.385600000000004,6.7648
20,63,42.324040000000004,6.7811,24.232300000000002,6.7811
20,64,42.94592,6.7974000000000006,25.079,6.7974000000000006
20,65,43.5678,6.8137,25.9257,6.8137
20,66,44.189679999999996,6.83002,26.7724,6.83002
20,67,44.81156,6.8463400000000005,27.619100000000003,6.8463400000000005
20,68,45.433440000000004,6.862660000000001,28.4658,6.862660000000001
20,69,46.05532,6.87898,29.3125,6.87898
20,70,46.6772,6.8953,30.1592,6.8953
20,71,47.30542,6.9276,30.90262,6.9276
20,72,47.933640000000004,6.959900000000001,31.64604,6.959900000000001
20,73,48.56186000000001,6.9922,32.38946,6.9922
20,74,49.19008,7.024500000000001,33.13288,7.024500000000001
20,75,49.8183,7.0568,33.8763,7.0568
20,76,50.446540000000006,7.089120000000001,34.61972,7.089120000000001
20,77,51.074780000000004,7.121440000000001,35.36314,7.121440000000001
20,78,51.70302000000001,7.153760000000001,36.10656000000001,7.153760000000001
20,79,52.33126,7.1860800000000005,36.84998,7.1860800000000005
20,80,52.9595,7.2184,37.5934,7.2184
21,0,3.70716,1.68018,0.18756,1.68018
21,1,4.56072,1.9109680000000002,0.24259600000000003,1.9109680000000002
21,2,5.4142800000000015,2.141756,0.29763200000000006,2.141756
21,3,6.2678400000000005,2.372544,0.3526680000000001,2.372544
21,4,7.1214,2.603332,0.40770400000000007,2.603332
21,5,7.974959999999999,2.83412,0.46274000000000004,2.83412
21,6,8.828532000000001,3.064888,0.517756,3.064888
21,7,9.682104,3.295656000000001,0.5727720000000001,3.295656000000001
21,8,10.535676000000002,3.526424000000001,0.6277880000000001,3.526424000000001
21,9,11.389248,3.757192000000001,0.682804,3.757192000000001
21,10,12.24282,3.9879600000000006,0.73782,3.9879600000000006
21,11,12.827264,4.079092000000001,0.884204,4.079092000000001
21,12,13.411708000000003,4.170224000000001,1.0305880000000003,4.170224000000001
21,13,13.996152000000002,4.261356000000001,1.1769720000000006,4.261356000000001
21,14,14.580596000000003,4.352488,1.3233560000000004,4.352488
21,15,15.165040000000001,4.44362,1.4697400000000003,4.44362
21,16,15.749468000000004,4.534736,1.6161400000000001,4.534736
21,17,16.333896000000003,4.625852000000001,1.7625400000000004,4.625852000000001
21,18,16.918324000000005,4.7169680000000005,1.9089400000000003,4.7169680000000005
21,19,17.502752000000005,4.808084,2.05534,4.808084
21,20,18.087180000000004,4.8991999999999996,2.20174,4.8991999999999996
21,21,18.657668000000005,4.962036,2.529824,4.962036
21,22,19.228156000000006,5.024872,2.8579080000000006,5.024872
21,23,19.798644000000003,5.087708000000001,3.185992000000001,5.087708000000001
21,24,20.369132000000004,5.150544,3.5140760000000006,5.150544
21,25,20.93962,5.21338,3.8421600000000007,5.21338
21,26,21.510112000000003,5.276236000000001,4.170240000000001,5.276236000000001
21,27,22.080604000000005,5.339092000000001,4.4983200000000005,5.339092000000001
21,28,22.651096000000003,5.401948000000001,4.826400000000001,5.401948000000001
21,29,23.221588000000004,5.464804000000001,5.15448,5.464804000000001
21,30,23.792080000000002,5.527660000000001,5.48256,5.527660000000001
21,31,24.368268000000004,5.576132,6.034556,5.576132
21,32,24.944456000000002,5.624604000000001,6.586552000000002,5.624604000000001
21,33,25.520644000000004,5.673076000000001,7.138548000000002,5.673076000000001
21,34,26.096832000000003,5.721548,7.690544000000002,5.721548
21,35,26.67302,5.77002,8.242540000000002,5.77002
21,36,27.249208000000003,5.818516000000001,8.794540000000003,5.818516000000001
21,37,27.825396000000005,5.867012,9.346540000000001,5.867012
21,38,28.401584000000003,5.915508000000001,9.898540000000002,5.915508000000001
21,39,28.977772,5.964003999999999,10.450540000000002,5.964003999999999
21,40,29.553960000000004,6.0125,11.00254,6.0125
21,41,30.14168,6.053424000000001,11.35072,6.053424000000001
21,42,30.729400000000002,6.094348000000001,11.698900000000002,6.094348000000001
21,43,31.317120000000003,6.1352720000000005,12.047080000000001,6.1352720000000005
21,44,31.90484,6.176196,12.395260000000002,6.176196
21,45,32.49256,6.2171199999999995,12.74344,6.2171199999999995
21,46,33.080268000000004,6.2580279999999995,13.091616000000002,6.2580279999999995
21,47,33.667976,6.298936000000001,13.439792,6.298936000000001
21,48,34.255684,6.339844000000001,13.787968000000005,6.339844000000001
21,49,34.843392,6.380752,14.136144000000002,6.380752
21,50,35.4311,6.42166,14.48432,6.42166
21,51,36.032092000000006,6.459368,15.170316000000001,6.459368
21,52,36.63308400000001,6.497076000000001,15.856312000000003,6.497076000000001
21,53,37.23407600000001,6.534784000000001,16.542308000000002,6.534784000000001
21,54,37.83506800000001,6.5724920000000004,17.228304,6.5724920000000004
21,55,38.436060000000005,6.610200000000001,17.9143,6.610200000000001
21,56,39.037076000000006,6.647904000000001,18.600296,6.647904000000001
21,57,39.63809200000001,6.685608000000001,19.286292000000007,6.685608000000001
21,58,40.23910800000001,6.723312000000002,19.972288000000002,6.723312000000002
21,59,40.84012400000001,6.761016000000001,20.658284000000002,6.761016000000001
21,60,41.441140000000004,6.79872,21.34428,6.79872
21,61,42.07407600000001,6.814896,22.155896000000002,6.814896
21,62,42.707012000000006,6.831072000000002,22.967512,6.831072000000002
21,63,43.33994800000001,6.847248000000001,23.779128000000007,6.847248000000001
21,64,43.972884,6.863424,24.590744,6.863424
21,65,44.605819999999994,6.8796,25.40236,6.8796
21,66,45.23875600000001,6.895788,26.213976000000002,6.895788
21,67,45.871692,6.911976000000001,27.025592000000003,6.911976000000001
21,68,46.50462800000001,6.928164000000001,27.837208,6.928164000000001
21,69,47.137564000000005,6.944352,28.648824000000005,6.944352
21,70,47.7705,6.96054,29.46044,6.96054
21,71,48.407924,6.994120000000001,30.193412,6.994120000000001
21,72,49.045348000000004,7.027700000000001,30.926384000000006,7.027700000000001
21,73,49.68277200000001,7.061280000000002,31.659356000000002,7.061280000000002
21,74,50.32019600000001,7.09486,32.392328000000006,7.09486
21,75,50.957620000000006,7.128440000000001,33.1253,7.128440000000001
21,76,51.59506400000001,7.1620360000000005,33.85827200000001,7.1620360000000005
21,77,52.232508,7.195632000000002,34.59124400000001,7.195632000000002
21,78,52.86995200000001,7.229228000000002,35.32421600000001,7.229228000000002
21,79,53.50739600000001,7.262824000000001,36.057188000000004,7.262824000000001
21,80,54.14484,7.29642,36.79016,7.29642
22,0,3.9087200000000006,1.74706,0.18212,1.74706
22,1,4.784840000000001,1.9781360000000001,0.237532,1.9781360000000001
22,2,5.660960000000001,2.2092120000000004,0.29294400000000004,2.2092120000000004
22,3,6.537080000000001,2.4402880000000007,0.34835600000000005,2.4402880000000007
22,4,7.413200000000002,2.6713640000000005,0.403768,2.6713640000000005
22,5,8.28932,2.9024400000000004,0.45918000000000003,2.9024400000000004
22,6,9.165444,3.133496000000001,0.514572,3.133496000000001
22,7,10.041568000000002,3.364552000000001,0.5699640000000001,3.364552000000001
22,8,10.917692000000002,3.5956080000000012,0.6253560000000001,3.5956080000000012
22,9,11.793816000000001,3.826664000000001,0.6807480000000001,3.826664000000001
22,10,12.66994,4.057720000000001,0.73614,4.057720000000001
22,11,13.267408000000001,4.148244000000001,0.8805280000000001,4.148244000000001
22,12,13.864876000000002,4.238768000000001,1.0249160000000004,4.238768000000001
22,13,14.462344000000002,4.329292000000001,1.1693040000000003,4.329292000000001
22,14,15.059812000000004,4.419816000000001,1.3136920000000003,4.419816000000001
22,15,15.657280000000002,4.51034,1.4580800000000003,4.51034
22,16,16.254736000000005,4.600852000000001,1.6024800000000003,4.600852000000001
22,17,16.852192000000002,4.691364000000001,1.7468800000000004,4.691364000000001
22,18,17.449648000000003,4.7818760000000005,1.8912800000000005,4.7818760000000005
22,19,18.047104000000004,4.872388000000001,2.03568,4.872388000000001
22,20,18.644560000000002,4.9629,2.1800800000000002,4.9629
22,21,19.226656000000002,5.0253120000000004,2.5028480000000006,5.0253120000000004
22,22,19.808752000000005,5.087724000000001,2.8256160000000006,5.087724000000001
22,23,20.390848000000005,5.150136000000002,3.148384000000001,5.150136000000002
22,24,20.972944000000005,5.212548000000001,3.471152,5.212548000000001
22,25,21.55504,5.27496,3.7939200000000004,5.27496
22,26,22.137144000000006,5.337392,4.116680000000001,5.337392
22,27,22.719248000000007,5.399824000000001,4.439440000000001,5.399824000000001
22,28,23.301352000000005,5.462256000000001,4.762200000000002,5.462256000000001
22,29,23.883456000000006,5.524688000000001,5.084960000000001,5.524688000000001
22,30,24.465560000000004,5.5871200000000005,5.407720000000001,5.5871200000000005
22,31,25.052596000000005,5.635464000000001,5.9503720000000015,5.635464000000001
22,32,25.639632000000006,5.683808000000002,6.493024000000001,5.683808000000002
22,33,26.226668000000004,5.732152000000001,7.035676000000001,5.732152000000001
22,34,26.813704,5.780496000000001,7.578328000000001,5.780496000000001
22,35,27.400740000000003,5.8288400000000005,8.120980000000001,5.8288400000000005
22,36,27.987776000000004,5.877212000000001,8.663640000000001,5.877212000000001
22,37,28.574812000000005,5.925584000000001,9.206300000000002,5.925584000000001
22,38,29.161848000000006,5.973956000000001,9.748960000000002,5.973956000000001
22,39,29.748884000000004,6.022328000000001,10.291620000000002,6.022328000000001
22,40,30.33592,6.0707,10.834280000000001,6.0707
22,41,30.933920000000004,6.111848000000001,11.176120000000003,6.111848000000001
22,42,31.531920000000007,6.152996000000001,11.517960000000004,6.152996000000001
22,43,32.129920000000006,6.194144000000001,11.859800000000003,6.194144000000001
22,44,32.727920000000005,6.235292000000001,12.201640000000001,6.235292000000001
22,45,33.32592,6.276440000000001,12.543480000000002,6.276440000000001
22,46,33.923916000000006,6.317576000000001,12.885312000000003,6.317576000000001
22,47,34.52191200000001,6.3587120000000015,13.227144000000004,6.3587120000000015
22,48,35.11990800000001,6.399848,13.568976000000003,6.399848
22,49,35.717904000000004,6.440984000000001,13.910808000000003,6.440984000000001
22,50,36.315900000000006,6.48212,14.252640000000001,6.48212
22,51,36.92668400000001,6.520436000000001,14.927012000000001,6.520436000000001
22,52,37.53746800000001,6.558752000000002,15.601384000000003,6.558752000000002
22,53,38.148252000000014,6.597068000000002,16.275756000000005,6.597068000000002
22,54,38.75903600000001,6.635384000000001,16.950128000000003,6.635384000000001
22,55,39.369820000000004,6.673700000000001,17.624500000000005,6.673700000000001
22,56,39.98063200000001,6.712008000000001,18.298872000000003,6.712008000000001
22,57,40.59144400000001,6.7503160000000015,18.973244000000005,6.7503160000000015
22,58,41.20225600000001,6.788624000000001,19.647616000000006,6.788624000000001
22,59,41.81306800000001,6.826932000000001,20.321988,6.826932000000001
22,60,42.423880000000004,6.86524,20.996360000000003,6.86524
22,61,43.06787200000001,6.881292000000001,21.772892,6.881292000000001
22,62,43.71186400000001,6.897344,22.549424000000005,6.897344
22,63,44.35585600000002,6.9133960000000005,23.325956000000005,6.9133960000000005
22,64,44.99984800000001,6.929448000000001,24.102488,6.929448000000001
22,65,45.643840000000004,6.945500000000001,24.879020000000004,6.945500000000001
22,66,46.287832,6.961556000000001,25.655552,6.961556000000001
22,67,46.93182400000001,6.9776120000000015,26.432084000000003,6.9776120000000015
22,68,47.57581600000002,6.993668000000001,27.208616000000006,6.993668000000001
22,69,48.219808,7.009724000000002,27.985148000000006,7.009724000000002
22,70,48.863800000000005,7.025780000000001,28.761680000000002,7.025780000000001
22,71,49.510428000000005,7.060640000000002,29.484204000000005,7.060640000000002
22,72,50.15705600000001,7.095500000000001,30.206728000000005,7.095500000000001
22,73,50.80368400000001,7.130360000000001,30.929252000000005,7.130360000000001
22,74,51.45031200000001,7.1652200000000015,31.651776000000005,7.1652200000000015
22,75,52.096940000000004,7.200080000000001,32.374300000000005,7.200080000000001
22,76,52.74358800000001,7.234952,33.096824000000005,7.234952
22,77,53.390236000000016,7.269824000000002,33.819348000000005,7.269824000000002
22,78,54.036884000000015,7.304696000000002,34.54187200000001,7.304696000000002
22,79,54.683532000000014,7.339568000000002,35.26439600000001,7.339568000000002
22,80,55.330180000000006,7.374440000000001,35.986920000000005,7.374440000000001
23,0,4.11028,1.81394,0.17668,1.81394
23,1,5.00896,2.0453040000000002,0.23246800000000004,2.0453040000000002
23,2,5.907640000000001,2.2766680000000004,0.28825600000000007,2.2766680000000004
23,3,6.806320000000001,2.5080320000000005,0.34404400000000007,2.5080320000000005
23,4,7.705000000000001,2.7393960000000006,0.3998320000000001,2.7393960000000006
23,5,8.60368,2.9707600000000003,0.4556200000000001,2.9707600000000003
23,6,9.502356,3.2021040000000007,0.5113880000000001,3.2021040000000007
23,7,10.401032,3.433448000000001,0.5671560000000001,3.433448000000001
23,8,11.299708000000003,3.664792000000001,0.6229240000000001,3.664792000000001
23,9,12.198384,3.896136000000001,0.6786920000000001,3.896136000000001
23,10,13.097060000000003,4.12748,0.7344600000000001,4.12748
23,11,13.707552000000003,4.217396000000001,0.8768520000000001,4.217396000000001
23,12,14.318044000000004,4.307312000000001,1.0192440000000003,4.307312000000001
23,13,14.928536000000005,4.397228000000002,1.1616360000000006,4.397228000000002
23,14,15.539028000000004,4.487144000000001,1.3040280000000002,4.487144000000001
23,15,16.149520000000003,4.57706,1.4464200000000003,4.57706
23,16,16.760004000000002,4.666968000000001,1.5888200000000001,4.666968000000001
23,17,17.370488000000005,4.756876000000001,1.7312200000000004,4.756876000000001
23,18,17.980972000000005,4.846784000000001,1.8736200000000003,4.846784000000001
23,19,18.591456000000008,4.936692000000001,2.01602,4.936692000000001
23,20,19.201940000000004,5.0266,2.15842,5.0266
23,21,19.795644000000006,5.0885880000000006,2.4758720000000003,5.0885880000000006
23,22,20.389348000000005,5.150576000000001,2.7933240000000006,5.150576000000001
23,23,20.983052000000008,5.212564000000001,3.110776000000001,5.212564000000001
23,24,21.576756000000003,5.274552000000001,3.4282280000000007,5.274552000000001
23,25,22.170460000000002,5.33654,3.7456800000000006,5.33654
23,26,22.764176000000003,5.398548000000001,4.0631200000000005,5.398548000000001
23,27,23.357892000000007,5.460556000000001,4.380560000000002,5.460556000000001
23,28,23.951608000000007,5.522564000000001,4.698000000000001,5.522564000000001
23,29,24.545324000000004,5.584572000000001,5.015440000000002,5.584572000000001
23,30,25.13904,5.646580000000001,5.332880000000001,5.646580000000001
23,31,25.736924000000005,5.694796000000001,5.866188000000001,5.694796000000001
23,32,26.334808000000002,5.743012000000001,6.399496000000002,5.743012000000001
23,33,26.932692000000007,5.791228000000002,6.932804000000003,5.791228000000002
23,34,27.530576000000003,5.839444,7.4661120000000025,5.839444
23,35,28.128460000000004,5.88766,7.9994200000000015,5.88766
23,36,28.726344000000005,5.935908,8.532740000000002,5.935908
23,37,29.32422800000001,5.984156000000001,9.066060000000002,5.984156000000001
23,38,29.922112000000006,6.032404000000001,9.599380000000002,6.032404000000001
23,39,30.519996000000006,6.080652000000001,10.132700000000002,6.080652000000001
23,40,31.117880000000007,6.128900000000001,10.66602,6.128900000000001
23,41,31.726160000000007,6.170272000000001,11.001520000000001,6.170272000000001
23,42,32.33444000000001,6.2116440000000015,11.337020000000003,6.2116440000000015
23,43,32.94272000000001,6.2530160000000015,11.672520000000002,6.2530160000000015
23,44,33.551,6.2943880000000005,12.008020000000002,6.2943880000000005
23,45,34.15928,6.3357600000000005,12.343520000000002,6.3357600000000005
23,46,34.76756400000001,6.377124,12.679008000000003,6.377124
23,47,35.37584800000001,6.418488000000002,13.014496000000005,6.418488000000002
23,48,35.98413200000001,6.4598520000000015,13.349984000000005,6.4598520000000015
23,49,36.592416000000014,6.501216000000001,13.685472000000004,6.501216000000001
23,50,37.200700000000005,6.542580000000001,14.020960000000002,6.542580000000001
23,51,37.82127600000001,6.581504000000001,14.683708000000003,6.581504000000001
23,52,38.44185200000001,6.620428000000001,15.346456000000003,6.620428000000001
23,53,39.06242800000001,6.659352000000002,16.009204000000004,6.659352000000002
23,54,39.68300400000001,6.698276000000002,16.671952,6.698276000000002
23,55,40.30358000000001,6.737200000000001,17.3347,6.737200000000001
23,56,40.924188000000015,6.776112000000002,17.997448000000002,6.776112000000002
23,57,41.54479600000001,6.815024000000002,18.660196000000006,6.815024000000002
23,58,42.16540400000001,6.853936000000002,19.322944000000003,6.853936000000002
23,59,42.786012000000014,6.892848000000001,19.985692000000004,6.892848000000001
23,60,43.406620000000004,6.931760000000001,20.64844,6.931760000000001
23,61,44.06166800000001,6.947688000000001,21.389888000000006,6.947688000000001
23,62,44.71671600000001,6.963616000000002,22.131336000000005,6.963616000000002
23,63,45.37176400000001,6.979544000000002,22.872784000000003,6.979544000000002
23,64,46.02681200000001,6.995472000000001,23.614232000000005,6.995472000000001
23,65,46.68186,7.011400000000001,24.355680000000003,7.011400000000001
23,66,47.33690800000001,7.027324000000001,25.097128000000005,7.027324000000001
23,67,47.991956000000016,7.043248000000002,25.838576000000007,7.043248000000002
23,68,48.64700400000002,7.059172000000001,26.58002400000001,7.059172000000001
23,69,49.30205200000001,7.075096,27.321472000000007,7.075096
23,70,49.95710000000001,7.09102,28.062920000000005,7.09102
23,71,50.61293200000001,7.127160000000001,28.774996000000005,7.127160000000001
23,72,51.26876400000001,7.163300000000001,29.487072000000005,7.163300000000001
23,73,51.92459600000001,7.199440000000003,30.199148000000008,7.199440000000003
23,74,52.58042800000001,7.235580000000001,30.911224000000008,7.235580000000001
23,75,53.23626,7.271720000000001,31.623300000000008,7.271720000000001
23,76,53.892112000000004,7.307868000000002,32.335376000000004,7.307868000000002
23,77,54.54796400000001,7.344016000000002,33.04745200000001,7.344016000000002
23,78,55.20381600000002,7.3801640000000015,33.759528,7.3801640000000015
23,79,55.859668000000006,7.416312000000001,34.471604,7.416312000000001
23,80,56.51552000000001,7.452460000000001,35.18368,7.452460000000001
24,0,4.31184,1.88082,0.17124,1.88082
24,1,5.233080000000001,2.1124720000000003,0.227404,2.1124720000000003
24,2,6.154320000000001,2.3441240000000003,0.28356800000000004,2.3441240000000003
24,3,7.075560000000001,2.5757760000000003,0.33973200000000003,2.5757760000000003
24,4,7.996800000000001,2.8074280000000003,0.395896,2.8074280000000003
24,5,8.918040000000001,3.0390800000000002,0.45206,3.0390800000000002
24,6,9.839268,3.2707120000000005,0.508204,3.2707120000000005
24,7,10.760496,3.502344000000001,0.5643480000000001,3.502344000000001
24,8,11.681724000000003,3.733976000000001,0.620492,3.733976000000001
24,9,12.602952,3.9656080000000014,0.676636,3.9656080000000014
24,10,13.52418,4.197240000000001,0.73278,4.197240000000001
24,11,14.147696,4.286548000000001,0.8731760000000001,4.286548000000001
24,12,14.771212000000002,4.375856000000001,1.0135720000000001,4.375856000000001
24,13,15.394728,4.4651640000000015,1.1539680000000003,4.4651640000000015
24,14,16.018244000000003,4.5544720000000005,1.2943640000000003,4.5544720000000005
24,15,16.64176,4.64378,1.4347600000000003,4.64378
24,16,17.265272000000003,4.733084,1.5751600000000003,4.733084
24,17,17.888784,4.822388,1.7155600000000004,4.822388
24,18,18.512296000000003,4.911692,1.8559600000000003,4.911692
24,19,19.135808000000004,5.000996000000001,1.9963600000000001,5.000996000000001
24,20,19.759320000000002,5.0903,2.1367599999999998,5.0903
24,21,20.364632,5.151864000000001,2.4488960000000004,5.151864000000001
24,22,20.969944,5.213428,2.761032,5.213428
24,23,21.575256000000003,5.274992000000001,3.073168000000001,5.274992000000001
24,24,22.180568,5.336556,3.3853040000000005,5.336556
24,25,22.78588,5.39812,3.6974400000000003,5.39812
24,26,23.391208000000002,5.459704,4.0095600000000005,5.459704
24,27,23.996536000000006,5.521288000000001,4.321680000000001,5.521288000000001
24,28,24.601864000000006,5.582872000000001,4.633800000000001,5.582872000000001
24,29,25.207192000000003,5.644456,4.945920000000001,5.644456
24,30,25.81252,5.70604,5.25804,5.70604
24,31,26.421252000000003,5.754128000000001,5.782004,5.754128000000001
24,32,27.029984000000006,5.8022160000000005,6.305968000000001,5.8022160000000005
24,33,27.638716000000002,5.850304000000001,6.829932000000001,5.850304000000001
24,34,28.247448000000002,5.898392,7.353896000000001,5.898392
24,35,28.856180000000002,5.94648,7.87786,5.94648
24,36,29.464912,5.994604000000001,8.401840000000002,5.994604000000001
24,37,30.073644000000005,6.042728000000001,8.925820000000002,6.042728000000001
24,38,30.682376000000005,6.090852,9.449800000000002,6.090852
24,39,31.291108000000005,6.138976,9.973780000000001,6.138976
24,40,31.899840000000005,6.1871,10.49776,6.1871
24,41,32.5184,6.228696,10.826920000000001,6.228696
24,42,33.13696,6.270292000000001,11.156080000000003,6.270292000000001
24,43,33.755520000000004,6.311888000000001,11.485240000000001,6.311888000000001
24,44,34.374080000000006,6.353484,11.814400000000003,6.353484
24,45,34.99264,6.39508,12.14356,6.39508
24,46,35.611212,6.436672,12.472704000000002,6.436672
24,47,36.22978400000001,6.478264000000001,12.801848000000003,6.478264000000001
24,48,36.84835600000001,6.519856000000001,13.130992000000003,6.519856000000001
24,49,37.46692800000001,6.561448,13.460136,6.561448
24,50,38.0855,6.60304,13.789280000000002,6.60304
24,51,38.71586800000001,6.6425719999999995,14.440404000000001,6.6425719999999995
24,52,39.34623600000001,6.682104000000001,15.091528000000002,6.682104000000001
24,53,39.97660400000001,6.721636,15.742652000000003,6.721636
24,54,40.60697200000001,6.7611680000000005,16.393776000000003,6.7611680000000005
24,55,41.23734,6.800700000000001,17.044900000000002,6.800700000000001
24,56,41.86774400000001,6.840216000000001,17.696024,6.840216000000001
24,57,42.498148000000015,6.879732000000001,18.347148000000004,6.879732000000001
24,58,43.12855200000001,6.919248000000001,18.998272,6.919248000000001
24,59,43.75895600000001,6.958764,19.649396000000003,6.958764
24,60,44.38936000000001,6.99828,20.30052,6.99828
24,61,45.055464000000015,7.014084,21.006884000000003,7.014084
24,62,45.72156800000001,7.0298880000000015,21.713248,7.0298880000000015
24,63,46.38767200000001,7.045692000000001,22.419612000000004,7.045692000000001
24,64,47.053776,7.061496000000001,23.125976,7.061496000000001
24,65,47.71988,7.077300000000001,23.832340000000002,7.077300000000001
24,66,48.38598400000001,7.093092000000001,24.538704000000003,7.093092000000001
24,67,49.05208800000001,7.1088840000000015,25.245068000000007,7.1088840000000015
24,68,49.71819200000001,7.124676000000001,25.951432000000004,7.124676000000001
24,69,50.384296000000006,7.140468000000001,26.657796000000005,7.140468000000001
24,70,51.0504,7.1562600000000005,27.364160000000002,7.1562600000000005
24,71,51.715436000000004,7.193680000000001,28.065788000000005,7.193680000000001
24,72,52.38047200000001,7.231100000000001,28.767416000000008,7.231100000000001
24,73,53.04550800000001,7.268520000000001,29.469044000000007,7.268520000000001
24,74,53.710544,7.3059400000000005,30.170672000000007,7.3059400000000005
24,75,54.37558,7.3433600000000006,30.872300000000003,7.3433600000000006
24,76,55.040636000000006,7.380784000000001,31.573928000000002,7.380784000000001
24,77,55.70569200000001,7.418208000000002,32.27555600000001,7.418208000000002
24,78,56.370748000000006,7.455632000000001,32.97718400000001,7.455632000000001
24,79,57.035804000000006,7.493056000000001,33.678812,7.493056000000001
24,80,57.700860000000006,7.530480000000001,34.38044,7.530480000000001
25,0,4.5134,1.9477,0.1658,1.9477
25,1,5.4572,2.17964,0.22234,2.17964
25,2,6.401000000000001,2.4115800000000003,0.27888,2.4115800000000003
25,3,7.344800000000001,2.6435200000000005,0.33542000000000005,2.6435200000000005
25,4,8.2886,2.8754600000000003,0.39196000000000003,2.8754600000000003
25,5,9.2324,3.1074,0.4485,3.1074
25,6,10.17618,3.3393200000000003,0.50502,3.3393200000000003
25,7,11.11996,3.5712400000000004,0.56154,3.5712400000000004
25,8,12.063740000000003,3.8031600000000005,0.61806,3.8031600000000005
25,9,13.00752,4.035080000000001,0.67458,4.035080000000001
25,10,13.9513,4.267,0.7311,4.267
